% Model:              heat_case2.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 29 2023, 20:21
% Dimension:          2
% Nodes:              12657
% Expressions:        51
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (K) @ t=0              u (K) @ t=0.1            u (K) @ t=0.2            u (K) @ t=0.3            u (K) @ t=0.4            u (K) @ t=0.5            u (K) @ t=0.6            u (K) @ t=0.7            u (K) @ t=0.8            u (K) @ t=0.9            u (K) @ t=1              u (K) @ t=1.1            u (K) @ t=1.2            u (K) @ t=1.3            u (K) @ t=1.4            u (K) @ t=1.5            u (K) @ t=1.6            u (K) @ t=1.7            u (K) @ t=1.8            u (K) @ t=1.9            u (K) @ t=2              u (K) @ t=2.1            u (K) @ t=2.2            u (K) @ t=2.3            u (K) @ t=2.4            u (K) @ t=2.5            u (K) @ t=2.6            u (K) @ t=2.7            u (K) @ t=2.8            u (K) @ t=2.9            u (K) @ t=3              u (K) @ t=3.1            u (K) @ t=3.2            u (K) @ t=3.3            u (K) @ t=3.4            u (K) @ t=3.5            u (K) @ t=3.6            u (K) @ t=3.7            u (K) @ t=3.8            u (K) @ t=3.9            u (K) @ t=4              u (K) @ t=4.1            u (K) @ t=4.2            u (K) @ t=4.3            u (K) @ t=4.4            u (K) @ t=4.5            u (K) @ t=4.6            u (K) @ t=4.7            u (K) @ t=4.8            u (K) @ t=4.9            u (K) @ t=5
0.18493397650538354       0.8786056770031004       -0.3020436738604145      -0.27370784152216926     -0.24866564022265394     -0.22591554219671892     -0.20491930276889805     -0.18556130526792214     -0.1677956647673877      -0.15169313483371005     -0.13691729926470173     -0.12342971256749784     -0.11127814475603358     -0.10037864588199087     -0.0903257955699127      -0.08137905648476963     -0.07346627344698399     -0.06605025272943721     -0.059426014326103206    -0.053569335353353294    -0.0481855221256142      -0.04343159456903376     -0.039167367598553764    -0.035232814098232645    -0.03173518499052533     -0.02856964892066684     -0.025755585018858263    -0.023232425681328505    -0.02091353354670206     -0.018845981251205807    -0.016977225180483283    -0.015330033781774765    -0.013821275984039172    -0.012479693084212035    -0.011259297292947251    -0.010165695422617015    -0.009175387500321886    -0.008283250238803665    -0.007484720421757647    -0.006764780884401189    -0.006118055429705795    -0.0055347398752458666   -0.005007947299902571    -0.00453469989758307     -0.004107092328571011    -0.003719523319578591    -0.003370634738984629    -0.0030534355753997107   -0.002763143754660404    -0.00250285165102786     -0.0022660087482022392   -0.002049191455183764    -0.0018542432977080704
0.17994934682802818       0.8866921583199409       -0.3318116143319863      -0.30065892966650193     -0.27316248022950984     -0.24818257669213287     -0.22512721035251274     -0.20386952867777922     -0.184359315643063       -0.16667431786430187     -0.15044580809190797     -0.13563166087616296     -0.12228421871992261     -0.11031137231979359     -0.09926829724034746     -0.08943967412529923     -0.08074632172713979     -0.07259873739732357     -0.06532066852723273     -0.05888552659598167     -0.052969837762311234    -0.04774595671568977     -0.04305996747796872     -0.03873616854659365     -0.03489231589132508     -0.031413295495641765    -0.028320387343181586    -0.0255470753478115      -0.02299821530193977     -0.020725501535916128    -0.018671227840454493    -0.016860399742823166    -0.015201709103864229    -0.013726724316806634    -0.012384928692497639    -0.011182481197267329    -0.01009356449130725     -0.009112550189268152    -0.008234424127438127    -0.007442687184864114    -0.006731431888245035    -0.006089884971566598    -0.0055104791226340466   -0.004989940513141868    -0.0045195826822196595   -0.004093250122743026    -0.0037094484891986973   -0.0033604956240702653   -0.003041135951699189    -0.002754764778931854    -0.002494183716554537    -0.002255629620835354    -0.0020411266453805605
0.1749645818837847        0.894778817235875        -0.3246031318821699      -0.2941566720739716      -0.26725787540991547     -0.24282149675029616     -0.22026770769876022     -0.19947231965237802     -0.18038622259371165     -0.16308547107354063     -0.14720944115065235     -0.1327169341911352      -0.11965914109330811     -0.10794595922927823     -0.09714225502288737     -0.08752650712030845     -0.07902126210638234     -0.07104988100645848     -0.0639290466450721      -0.057632751444350316    -0.05184458926975941     -0.04673314896561264     -0.04214788652007558     -0.037916949670647404    -0.03415551460838007     -0.030750993187062325    -0.027724198457802936    -0.02501007318533086     -0.02251556007089234     -0.020291219636893707    -0.01828061207553522     -0.016508194151009407    -0.014884651876125204    -0.013440864196554875    -0.012127413831523078    -0.010950325702612685    -0.0098843422363604      -0.008923957160780234    -0.008064264387356935    -0.007289121802078605    -0.006592749269296468    -0.005964605588717379    -0.0053972866756008125   -0.004887588079447454    -0.004427010632546941    -0.004009531018231351    -0.003633685709219571    -0.0032919579404641426   -0.002979204773129546    -0.0026987464536874267   -0.0024435393827482235   -0.002209900672280073    -0.001999809720401179
0.16997404395540464       0.9028636854320169       -0.28561726464998105     -0.25885046192309996     -0.23518622915827833     -0.2136860601956114      -0.1938414153870571      -0.17554357918918753     -0.1587495037504045      -0.14352621299350055     -0.1295565230490199      -0.11680420628959069     -0.10531427694537175     -0.0950074446932108      -0.08550079193486575     -0.0770393799117506      -0.0695550543479554      -0.06254040815629115     -0.05627410288518609     -0.05073325479207511     -0.0456394620756034      -0.04114106395180509     -0.03710561759969946     -0.03338193402040036     -0.03007134078892636     -0.027074794867671174    -0.024410605358196894    -0.02202154321258761     -0.01982574813958672     -0.017867697176989144    -0.016097743117005982    -0.014537399322298186    -0.013108089066568603    -0.011836979051682682    -0.01068058904797229     -0.00964422013026543     -0.008705647168405101    -0.00786002505471904     -0.007103036131179838    -0.006420475647227611    -0.005807256755817898    -0.005254102463072866    -0.004754496862076096    -0.004305618809797712    -0.0038999886094373995   -0.0035323049755337133   -0.003201278725830033    -0.0029002945078057812   -0.0026248256858473237   -0.0023777926688527645   -0.002152996365361887    -0.001947194888106933    -0.0017621292818852414
0.16497868892763246       0.9109499591727716       -0.22319161764129322     -0.20230176989947932     -0.18382264257456774     -0.1670268712864638      -0.151521775272384       -0.13722392773642025     -0.12410014673676957     -0.11220307310551807     -0.10128545369794333     -0.0913190731264167      -0.08233899010289031     -0.07428327340921809     -0.06685283795700696     -0.06023909349965167     -0.05438880255993983     -0.04890561328934875     -0.04400719710520846     -0.03967567549755701     -0.03569353992884689     -0.0321766842107687      -0.029021630876039487    -0.026110256083971477    -0.023521726985726157    -0.021178660572704577    -0.01909536187227524     -0.017227116965508563    -0.015509967295923998    -0.013978663363521814    -0.012594414994075017    -0.011374030929162294    -0.010256105130082765    -0.009261867795964567    -0.008357335724654422    -0.007546652114828881    -0.006812444005650447    -0.006150924155410921    -0.0055587168698427135   -0.005024717824107123    -0.004544949992517074    -0.0041121602370044865   -0.0037212543835742477   -0.0033700257174495082   -0.0030526264862626054   -0.002764911588953691    -0.002505871937850414    -0.0022703353067969017   -0.002054762107605044    -0.0018614340572867948   -0.0016855042200342966   -0.0015244372869026778   -0.0013795935962728392
0.15998180879530444       0.9190401879070326       -0.1476727891337661      -0.13389556002707148     -0.12168623245950698     -0.11058034915116759     -0.10032421719921637     -0.09086464717585353     -0.08218031655775172     -0.07430641230303824     -0.0670803268878482      -0.0604835402983126      -0.05453906436897114     -0.04920598507143085     -0.044286715854599416    -0.039907709004085225    -0.03603377991276611     -0.0324029799534224      -0.029159167995811114    -0.02629052031383423     -0.023653190391344652    -0.02132382313268807     -0.019233958337745456    -0.017305445835424902    -0.015590662236342078    -0.014038401936294785    -0.012658130806186675    -0.011420260110514613    -0.01028246648973226     -0.009267745275049956    -0.00835042623170929     -0.0075416329071270214   -0.006800717784277128    -0.006141734120767218    -0.005542182717871539    -0.005004806649956345    -0.004518101591320719    -0.004079559726197785    -0.0036869450184433693   -0.0033329034738011046   -0.0030148007853652583   -0.0027278324623061165   -0.0024686243494734237   -0.002235713705153483    -0.0020252271540116824   -0.0018344186501099778   -0.0016626186639705847   -0.001506401037071397    -0.0013634206817264866   -0.001235187507189872    -0.001118490671292676    -0.001011650142255934    -9.155661927493265E-4
0.15498713544500906       0.9271336215296931       -0.06995462096493703     -0.06346998054944626     -0.05770369108169072     -0.05245028114033808     -0.04759510952865468     -0.04311489253208237     -0.039000171007401725    -0.03526796668793116     -0.03184236596452549     -0.028714760471066803    -0.025895846435871308    -0.023366317879646006    -0.021032940231907552    -0.018955382151631773    -0.017117022681934407    -0.015394119163879663    -0.013854629499152974    -0.012492958520399172    -0.011241035864296972    -0.010135131067469707    -0.009142811944376784    -0.008227055803812581    -0.007412675426787393    -0.006675400597171502    -0.006019717908498306    -0.005431604504603406    -0.004891001870872206    -0.004408808139292403    -0.003972855668504176    -0.003588416998353376    -0.003236217532199956    -0.002922921167169341    -0.0026378555155141706   -0.0023823217364926136   -0.002150860803630944    -0.0019422827855484857   -0.0017555260266618794   -0.0015871002208753327   -0.0014357546455258283   -0.0012992080708123382   -0.0011758586259593524   -0.0010650108030241135   -9.648256509857703E-4    -8.739989936462031E-4    -7.922118400379836E-4    -7.178373404442161E-4    -6.497615662702785E-4    -5.886999576024938E-4    -5.331277465742066E-4    -4.822466034009177E-4    -4.364831705335175E-4
0.14999265648474683       0.9352277545832424       9.329922302236206E-5     3.288841987832353E-5     1.9725907803601766E-6    -1.571526348541476E-5    -2.714139936134781E-5    -3.4803953798178966E-5   -3.9571845781937235E-5   -4.188869750532448E-5    -4.339964296344471E-5    -4.434279546253656E-5    -4.442228999711975E-5    -4.376791544534564E-5    -4.3006462612503787E-5   -4.173679523962806E-5    -4.0044689739375496E-5   -3.856874961995974E-5    -3.695826191949369E-5    -3.52285761786283E-5     -3.356643369437962E-5    -3.187233418526322E-5    -3.018713962273404E-5    -2.8557495649878136E-5   -2.695214013827403E-5    -2.538579953414264E-5    -2.385575150579842E-5    -2.2374803040033494E-5   -2.0960130911215424E-5   -1.9602239720544287E-5   -1.8309860502452768E-5   -1.7079209883846567E-5   -1.591447597545967E-5    -1.4814210802032066E-5   -1.377608378545077E-5    -1.2800372461495956E-5   -1.1883167518808483E-5   -1.1023719807709522E-5   -1.0220422418750505E-5   -9.469815551942875E-6    -8.770033267334214E-6    -8.117472440191547E-6    -7.509904142495927E-6    -6.944826982801111E-6    -6.419577299624229E-6    -5.931627360059229E-6    -5.478887450192811E-6    -5.0586863746255096E-6   -4.668604328537774E-6    -4.307601211450668E-6    -3.972947364805035E-6    -3.662461007451883E-6    -3.3755948307888566E-6
0.1449949200090425        0.9433229179087901       0.05479080332831191      0.04962788643491516      0.04507492192082136      0.04094386125860023      0.0371337316317629       0.03362232397076697      0.030400877569002702     0.027481981109160555     0.024803814164692014     0.022359285709209222     0.020157206617644988     0.018182300846626562     0.016360795637935962     0.014739904396740328     0.013306513988941964     0.011962997419204252     0.01076297019739249      0.009702038220029048     0.008726743171891732     0.007865568936820297     0.007093114609251672     0.0063803839970597714    0.005746810483986505     0.005173408394682443     0.004663687422171933     0.004206671755628006     0.0037866630858388105    0.003412190802486673     0.0030737345943678824    0.002775419847716473     0.002502182465965824     0.002259230630209536     0.0020382310273777925    0.0018401996516985068    0.0016608783914385035    0.0014993389157199827    0.0013547544976326169    0.0012244042141389348    0.0011073140598236901    0.0010017078414898076    9.063378341949226E-4     8.206647790303094E-4     7.432564554612089E-4     6.730981736672766E-4     6.099441341377237E-4     5.525278156868862E-4     4.999829700671031E-4     4.52870170934528E-4      4.1000273464846486E-4    3.707605652540033E-4     3.3547783923368676E-4
0.1399947982127311        0.9514192573204333       0.08940862506144422      0.08100850989325253      0.0735944307570537       0.06686158410222744      0.06064862895787426      0.05492078987996695      0.049664334408760814     0.044900098950383126     0.040528343859865555     0.036537662026032314     0.03294222722633355      0.02971719287919014      0.026742567124756544     0.024095142866436322     0.021753571509905353     0.01955891323932749      0.01759845578935614      0.015865035155889818     0.014271494631887092     0.012864273419722835     0.011601920959069143     0.010437119708115604     0.009401582104955016     0.008464314189703177     0.007631045507546161     0.006883863223439582     0.0061971458995690835    0.005584814381918467     0.005031329454148058     0.004543424642904592     0.0040965075174571736    0.0036990805347710686    0.003337536617190931     0.003013534730278359     0.0027201202725404337    0.002455777104327513     0.0022191544058547505    0.00200580756384524      0.0018141451188508691    0.0016412647541345423    0.0014851278754659622    0.0013448523529189674    0.0012180980855155635    0.0011032067282694504    9.997755219593866E-4     9.057348849459869E-4     8.196688911152522E-4     7.424919832118617E-4     6.722648813247168E-4     6.079736896394544E-4     5.50163573535122E-4
0.13499453134771702       0.9595162550757245       0.10265119205066241      0.09300675292768006      0.0845001917192053       0.07677376608689203      0.06964290803232974      0.06306812765030835      0.05703385194635197      0.05156409877681315      0.046544795226656104     0.04196290677881833      0.03783462932559604      0.03413146843861397      0.03071581567281895      0.027675738269122865     0.024986745456168687     0.02246650397912596      0.02021514895317904      0.0182244579435251       0.016394397458959056     0.014778267764027719     0.013328480082711869     0.011990709844217228     0.01080136563027305      0.009724859458022097     0.008767770123998394     0.007909532987727804     0.00712073275427158      0.006417351570527263     0.0057815491893790484    0.005221056231001899     0.004707638011838673     0.004251056242087901     0.003835687805278525     0.0034634374599486722    0.003126319655425772     0.002822593520479058     0.002550707800934877     0.002305558796331674     0.0020853189010955064    0.001886655094965684     0.001707226324046084     0.0015460191967453898    0.0014003463961681352    0.0012683033547080623    0.0011494271261194295    0.0010413409746973794    9.424186756925027E-4     8.537097928099967E-4     7.729871732358931E-4     6.990862135774887E-4     6.326326345428803E-4
0.12999511755185278       0.9676136184469203       0.09661651843819746      0.08754762411663852      0.07954555776172688      0.07227524767080763      0.06556438180089742      0.05937629623429672      0.05369650487493788      0.04854770999874403      0.0438228377174136       0.0395096632859612       0.035623376423513514     0.03213717493758118      0.028921622715816175     0.02605955683471076      0.023527935738874687     0.021155215554519144     0.019035606005355712     0.01716136857782423      0.015438357128267133     0.01391673500000635      0.012551706028982002     0.01129213352731629      0.010172289542680105     0.009158671994983264     0.008257474080655698     0.007449338733569246     0.006706577359406035     0.006044233940471146     0.005445515464149575     0.004917698758014241     0.004434205711802794     0.004004225300822165     0.0036130504839238862    0.0032624743316435434    0.0029449791534658138    0.002658926087296238     0.0024028546380587775    0.0021719599776554416    0.001964521428308866     0.0017774009440517102    0.001608394462413323     0.001456547650722285     0.0013193304303998352    0.0011949495705265293    0.001082968948687299     9.811508459995966E-4     8.879640604651046E-4     8.043963992000444E-4     7.283509416160507E-4     6.587310598318324E-4     5.961256588128506E-4
0.12499632799031714       0.9757111178664976       0.07623862020856914      0.06910134129973221      0.06279140516414948      0.05705553607449639      0.05175994142278619      0.04687632546874477      0.042393444187435673     0.03832932456836125      0.03459973082634186      0.03119505626235416      0.02812723757201624      0.025375137376418725     0.022836676707494234     0.020577184499592328     0.01857848460738319      0.016705256028112462     0.015031815343307013     0.013552055813955305     0.012191683336442995     0.010990283606812564     0.009912499605147417     0.00891796981992732      0.008033744725171953     0.007233379336284782     0.006521762274621615     0.0058836151535378535    0.00529708325982826      0.004774040851493269     0.0043012329875822255    0.0038844033617371453    0.0035025719879618095    0.0031629923756801813    0.0028540545413347686    0.0025771739637525308    0.002326415653862719     0.0021004857947799107    0.0018982312459231313    0.001715858600478653     0.0015520092950899592    0.001404205652775642     0.0012707074771420126    0.0011507610658747002    0.0010423688041750832    9.441147625922597E-4     8.556543742919207E-4     7.752208109925576E-4     7.016050039252527E-4     6.35586582311454E-4      5.755098559640655E-4     5.205088420792847E-4     4.710483463685787E-4
0.11999742308902839       0.9838082597342286       0.048359167246151434     0.043845688165555834     0.039846031157356056     0.03620828165395636      0.032849050807301654     0.029750805918140607     0.02690653347018779      0.024327740387743314     0.021961149573438535     0.01980069170393439      0.017853908148553494     0.016107398558659655     0.01449644848851238      0.013062474165737121     0.011793949977273179     0.010605067987035656     0.009542952827180005     0.0086037308509528       0.007740275578456844     0.006977697138464222     0.006293563683593315     0.005662268325349314     0.005100972920309519     0.004592898322320599     0.004141146325294282     0.003736023050090359     0.0033636620108897903    0.003031597225850277     0.0027314184338654637    0.002466770009016241     0.0022243386260678015    0.0020087271636909103    0.0018125676605254832    0.001636758411011426     0.0014775326174297275    0.001334069136749279     0.0012056360028555434    0.0010898255230000003    9.857753429717267E-4     8.919127244994633E-4     8.071330885849534E-4     7.309578644454641E-4     6.621190664103509E-4     5.997178664602217E-4     5.43535382319772E-4      4.924500862386479E-4     4.4569443787726993E-4    4.037630947170574E-4     3.656050522707483E-4     3.3067052189343074E-4    2.992544238433758E-4
0.983805324949231         0.1300000000000089       -0.3378977412131458      -0.3069834526673803      -0.27945983585149564     -0.2543184072784916      -0.23102996114192        -0.20949364495360887     -0.18967090746758272     -0.17164577581753426     -0.1550809623960573      -0.1399387528181377      -0.12626600866788926     -0.11397353861985293     -0.10263061006037531     -0.09251288508883233     -0.08354277208965023     -0.07514260318912712     -0.0676296262701312      -0.06097734515203269     -0.05486340939781905     -0.04945957511999393     -0.04460967887033079     -0.04013545356553185     -0.03615637463958555     -0.032554577187080685    -0.0293518497211317      -0.026479631329746362    -0.023839973908457032    -0.021486071298971513    -0.019358268861616092    -0.017482416426720934    -0.015764100145170188    -0.014235962161931825    -0.012845724718831277    -0.011599761429872658    -0.010471348177115985    -0.009454659153658429    -0.008544504646180754    -0.00772380725014063     -0.006986453192224976    -0.006321293224324301    -0.005720495419154263    -0.0051806728338340486   -0.004692835465771364    -0.00425061281648595     -0.0038524570862363892   -0.0034904182185835947   -0.0031590567939411064   -0.002861883095481821    -0.002591447781067929    -0.002343855414876998    -0.0021211965815392917
0.9757079874238465        0.13500000000000884      -0.41110346957552363     -0.3734593103666702      -0.3399430949269358      -0.3093387493281321      -0.2809953185769201      -0.25478760020781466     -0.2306678283947765      -0.20873781064862787     -0.1885854531710367      -0.1701646226885525      -0.15353264158024724     -0.13858083097822757     -0.12478434687355393     -0.1124790811786636      -0.10157051565620483     -0.09135496410511978     -0.08221888207824814     -0.07413000789561885     -0.06669584851143312     -0.06012553371734214     -0.05422899204861071     -0.04878924900818923     -0.04395172192001584     -0.03957298093709485     -0.03567954050909523     -0.032187989676623334    -0.028979159625231576    -0.026117769496610144    -0.023531247745089582    -0.021251041415738203    -0.019162326282621715    -0.01730480106646681     -0.015614900386181003    -0.014100374042833352    -0.012728733976085952    -0.01149289761352852     -0.01038655726608359     -0.009388953636421617    -0.008492655410184515    -0.007684110822981752    -0.006953799797320481    -0.0062976062114613015   -0.005704602490041191    -0.005167045345073867    -0.004683053504521053    -0.00424296371930271     -0.0038401644248543363   -0.0034789222756732847   -0.0031501826788175942   -0.002849210757034592    -0.00257854725633907
0.9676107852567846        0.1399999372174504       -0.3807047809424274      -0.3459447029289964      -0.31487800206648736     -0.28649595600909716     -0.26020898212385424     -0.2359049419210454      -0.2135403716024805      -0.1932104985474038      -0.17453187787964808     -0.15746161510384885     -0.1420530082918635      -0.12820480356578215     -0.11542801449951214     -0.1040355847163369      -0.09393950338771984     -0.0844845318283015      -0.07603051882865336     -0.06854745008657558     -0.06167017397640772     -0.05559325211959215     -0.0501401847385211      -0.04510948998251718     -0.04063620193137327     -0.03658727233246072     -0.032987296493323714    -0.029759055263735585    -0.026792185249262458    -0.024146628058050946    -0.021755221969394726    -0.01964706981744779     -0.01771595196305388     -0.015998592222604902    -0.014436208481095794    -0.01303596739880381     -0.01176783156305984     -0.010625252428542729    -0.009602398836401314    -0.008680077993849974    -0.007851419431208921    -0.007103894165821449    -0.00642870044814419     -0.005822032496419312    -0.00527378734878576     -0.004776805904812603    -0.004329348449787314    -0.00392248089497739     -0.003550090422648092    -0.003216121371002256    -0.0029122022881286976   -0.0026339553955333685   -0.002383729735038014
0.9595142497124635        0.14499956646202214      -0.24760521136332073     -0.22503455601892638     -0.2048253437097214      -0.18635998495365957     -0.16925749014354072     -0.15344531629821948     -0.13889522832033793     -0.1256692295203865      -0.11351771394908226     -0.10241276006961435     -0.09238906147291247     -0.08338071996773887     -0.07506949272049056     -0.06765905014023699     -0.06109211050916719     -0.05494221269633109     -0.04944356375577947     -0.04457662919323264     -0.040103753896964724    -0.03615156626085958     -0.032605203290647915    -0.02933354409216546     -0.026424466502674302    -0.023791389787815583    -0.021450319267064616    -0.01935101877238025     -0.01742168591910365     -0.015701318986755145    -0.014146225597656074    -0.012775338739347596    -0.011519573220222937    -0.010402814189131407    -0.009386834457772502    -0.008476294655686542    -0.007651662080183322    -0.0069086783016776366   -0.006243551499433308    -0.005643800999931058    -0.005104958990729796    -0.004618877944420416    -0.004179834144968223    -0.003785352407658139    -0.003428862848129094    -0.0031057098254236425   -0.0028147617027392473   -0.0025502086370603875   -0.0023080753527459103   -0.0020909265874480072   -0.0018933183105782532   -0.001712403515736717    -0.0015497098406563432
0.9514182027435242        0.14999896685572142      -0.04040020724654924     -0.03656829098841339     -0.03324915763413847     -0.030235248602017123    -0.027450859598256713    -0.024880121296884394    -0.022517191949029278    -0.020371411842917683    -0.01840034313358202     -0.016599162375156417    -0.01497386288594839     -0.013513642367816664    -0.01216633316782073     -0.010965321763495038    -0.009901257607897937    -0.008904526084426915    -0.008013358659187746    -0.007224584335630818    -0.006499625020640896    -0.005859036055673957    -0.005284216913202932    -0.004753934315993572    -0.004282418905876266    -0.0038556619980510648   -0.003476253238786423    -0.003136041113879631    -0.0028233808715896736   -0.002544596962357789    -0.0022926013376565325   -0.0020704654241646757   -0.0018669816047928308   -0.0016860247418117693   -0.001521395728531937    -0.0013738503587778837   -0.0012402229446753803   -0.0011198232482970783   -0.0010120372261001591   -9.14842674954481E-4     -8.27515925184449E-4     -7.487373639981583E-4    -6.775797584369024E-4    -6.136424677770797E-4    -5.558612617574528E-4    -5.034820553814317E-4    -4.563214775215566E-4    -4.134385197006267E-4    -3.7418927968114465E-4   -3.389889481052642E-4    -3.0695577185708235E-4   -2.776285611594762E-4    -2.512544622375622E-4
0.9433208016593245        0.15499921425002366      0.19065807033585772      0.1732074355398248       0.15762863396053495      0.14340312318170853      0.13023155484821783      0.11805633355243905      0.10685515047515846      0.09667548056398835      0.08732376816977472      0.07877832327528987      0.07106609656702546      0.06413617335421253      0.05774267078091821      0.05204295000837914      0.04699279099805317      0.0422629765342556       0.038034308543897194     0.03429172544512805      0.03085198922492081      0.02781273353028446      0.02508553234243252      0.02256944367631204      0.020332119322981432     0.018306961592220686     0.016506281736829668     0.014891471600188335     0.01340733983912055      0.01208386415337416      0.01088747497769686      0.009832718834719171     0.008866509448496901     0.008007200587374497     0.00722541251408946      0.006524727176198785     0.005890128289182219     0.00531834223503968      0.004806452548637336     0.004344862776821231     0.003930136666372029     0.003556007550069963     0.003218073571001873     0.0029144291687801713    0.00264002153356638      0.002391269349483742     0.0021673007833468857    0.0019636470939636357    0.0017772501072883119    0.0016100808334028598    0.0014579516450423382    0.001318671992354651     0.0011934163306138287
0.9352226654893933        0.15999994754567778      0.38574356023163875      0.35020840456372787      0.31865454197819565      0.28985909557324896      0.26320428176556826      0.23857050380386316      0.21591165153624095      0.19532334418817285      0.17641171246271523      0.15913255630464077      0.14354079599450267      0.1295331208305723       0.1166106113456823       0.10509256815320471      0.0948893058932116       0.08533311903091512      0.07679070299276049      0.06923153283595603      0.06228424452180529      0.05614670979573316      0.050639887517081573     0.045559394763355604     0.04104220992626493      0.036953559921920946     0.03331835891027257      0.030058556191404604     0.027062555043994203     0.024390972633079763     0.02197595576289767      0.01984690690084095      0.01789658790017763      0.01616207471072335      0.01458404078273409      0.01316971918075901      0.011888795426612043     0.010734660524049826     0.00970142809720072      0.008769726313224124     0.007932619008650514     0.007177456889827522     0.0064953544077399955    0.005882465460332227     0.005328590655999992     0.004826500997331964     0.00437443666188202      0.003963377356677505     0.003587150065578771     0.003249733415359401     0.002942674535836191     0.002661551750803092     0.0024087358004424315
0.9271243260832371        0.16500035310471695      0.4910481801014535       0.4458764416852245       0.4056894805616343       0.36900879593006297      0.3350548458828007       0.3036771862499816       0.27481739216762935      0.248597633696555        0.22451507293465786      0.20251328749092964      0.18266238437152027      0.16483047372930185      0.14838061852723097      0.13372044845304457      0.12073551120538413      0.10857371191449905      0.09770301029519725      0.08808447312746025      0.07924444193716113      0.07143529342006122      0.06442888970791759      0.05796480191789422      0.052217570706765006     0.047015557366470236     0.0423904910383388       0.0382430524146622       0.03443121341484442      0.03103212366044088      0.027959455375567602     0.02525061651996732      0.022769177592830064     0.020562307008377387     0.01855453112408653      0.016755051653485054     0.01512530171881382      0.013656873241031516     0.012342276557398035     0.011156865258815698     0.010091813992673964     0.009131028008792674     0.008263201854054616     0.0074834407325997275    0.006778767391817256     0.006139983584805321     0.005564849587503571     0.0050418880576879365    0.0045632443141089656    0.004133980338910479     0.003743340629023532     0.003385698858609005     0.0030640718764027622
0.9190268289864227        0.170002141280877        0.47361096774788963      0.4300199879044519       0.3912324335995989       0.3558415508405077       0.3230869029101504       0.2928204546305783       0.2649849094315318       0.23969756977470102      0.21647196636602814      0.19525345698157862      0.1761099367009649       0.15891411067218464      0.14305123251687157      0.12891473025016212      0.11639415745666182      0.10466724299963594      0.09418556777729344      0.08491157189791664      0.07638830469082243      0.06885924052983151      0.062104316465105676     0.055872321469640183     0.050331618350066776     0.045316652178689625     0.04085802744885367      0.03685994605066833      0.03318541505672216      0.029908849124877842     0.02694698230654925      0.024335895796007336     0.021944023680150974     0.01981685286210411      0.017881608967085346     0.016147164627448505     0.014576336082577785     0.013161016646350401     0.011893986088571784     0.010751482758708174     0.009724998546237061     0.00879901739070532      0.007962640065685984     0.007211148532853075     0.0065320319385823436    0.005916422960901671     0.005362163186502972     0.004858187953159387     0.004396925301342269     0.003983256417325305     0.0036068126164531746    0.003262170329534533     0.0029522387024459892
0.910929003452818         0.17500377665377972      0.33125727420808065      0.3009888296859245       0.2738305941786497       0.24903423384278353      0.22608354067648914      0.20487860491531276      0.1853798601266886       0.16767011053595862      0.15140675932177342      0.1365513369019958       0.12315164322241474      0.11111809222267656      0.10001804499171589      0.09012838362927539      0.08137145155598823      0.07316909724414039      0.06583883419326046      0.05935428660403324      0.05339456858899421      0.04813065591321126      0.043408308168064576     0.03905145350009819      0.03517809608998106      0.031672315793772006     0.028555541615869557     0.025760773304541868     0.02319217898524903      0.020901817595988498     0.01883147239269858      0.017006370129988815     0.015334516984368418     0.01384771841394193      0.012495092698467767     0.011282843329028238     0.010184972836641057     0.009195813321872205     0.008310316559257057     0.007511869129406817     0.006794522404665535     0.006147427993703784     0.0055629655507415865    0.005037836589397534     0.004563293929099232     0.004133138014088212     0.003745860554505608     0.0033937254842716607    0.0030714390389404017    0.0027824153636432183    0.002519405073249829     0.0022786166734306726    0.0020620852734937393
0.9028307162240208        0.18000532776809355      0.09480167826372006      0.08605193908025326      0.07824463530768067      0.07113115417993575      0.06455381562273343      0.058480934997529495     0.05290017594009755      0.04783474870191428      0.043184449236230084     0.03893796180303436      0.035109346647565536     0.031672725502641795     0.028503124178198464     0.02568052419063112      0.0231825377567514       0.020842488322453615     0.01875191254110044      0.01690322912434258      0.015204204717997544     0.01370398348487265      0.012358370320499266     0.011116914671568418     0.010013428735150038     0.00901475221467478      0.00812701512445149      0.007331084754326175     0.006599586287286351     0.005947391978487243     0.0053578862385385674    0.004838269013143186     0.004362301371353044     0.003939055022412403     0.003554024498404951     0.0032089783139602353    0.002896507778482369     0.002614997564953915     0.002363009560899219     0.0021358098337487005    0.0019317035857715232    0.001747600126001187     0.0015813282801834356    0.0014319487431828407    0.0012969693425464721    0.0011746239644498115    0.0010644834494919501    9.643437968654256E-4     8.726970313508877E-4     7.905168021796434E-4     7.157378113830313E-4     6.472802083356989E-4     5.857245387332828E-4
