% Model:              heat_case3.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 29 2023, 20:11
% Dimension:          2
% Nodes:              13312
% Expressions:        31
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (K) @ t=0              u (K) @ t=0.1            u (K) @ t=0.2            u (K) @ t=0.3            u (K) @ t=0.4            u (K) @ t=0.5            u (K) @ t=0.6            u (K) @ t=0.7            u (K) @ t=0.8            u (K) @ t=0.9            u (K) @ t=1              u (K) @ t=1.1            u (K) @ t=1.2            u (K) @ t=1.3            u (K) @ t=1.4            u (K) @ t=1.5            u (K) @ t=1.6            u (K) @ t=1.7            u (K) @ t=1.8            u (K) @ t=1.9            u (K) @ t=2              u (K) @ t=2.1            u (K) @ t=2.2            u (K) @ t=2.3            u (K) @ t=2.4            u (K) @ t=2.5            u (K) @ t=2.6            u (K) @ t=2.7            u (K) @ t=2.8            u (K) @ t=2.9            u (K) @ t=3
-3.6528223599814758       6.2782045440605545       1.781844600680331E-5     0.1346857868439388       0.18885391296652318      0.2341938092482421       0.284544343113063        0.34005715884497795      0.39947082123506705      0.46113422227204276      0.5234012515383712       0.5855101878651162       0.6465065498915331       0.7053905732916338       0.7622103402625079       0.817107572152414        0.8700815541355418       0.9211595066666093       0.9703998670868569       1.0177999729453207       1.0634672311196847       1.107365726164396        1.1496357645313486       1.1902972049549196       1.229406013267621        1.2670618842446262       1.3033131005341125       1.3382259739930307       1.371886464299003        1.404356257273813        1.435701978295251        1.4659567510890776       1.4951950889216745
-3.7150639428659207       6.291006823002405        5.208284851716078E-6     0.1071130975644738       0.16064938541562876      0.20671439776588227      0.25811338643068993      0.31491534499817053      0.37577781548692485      0.4390035444173496       0.5029003500213016       0.5666825369624874       0.6293667808555168       0.6899161325427423       0.7483771146440419       0.8048912359912493       0.859449639397127        0.9120806994563218       0.9628357125187587       1.011714313358519        1.058819359239777        1.104116806911393        1.1477462973031811       1.189727594952666        1.2301165615450886       1.2690145121681498       1.3064693223348092       1.3425477954179585       1.3773393364628503       1.4109054273294737       1.4433137649846477       1.4745996961982855       1.5048385347182787
-3.5983852106803664       6.2716369353644055       1.5179870641877656E-5    0.1617514644498511       0.21565834027643455      0.2602726473508255       0.3097399182810811       0.3641571175445189       0.4222901191096434       0.48253037920687164      0.5432805787935853       0.603812728028839        0.6632094033141869       0.720514304269408        0.7757753595453717       0.8291357846453498       0.8806046748038285       0.9302072926608445       0.9780094436247844       1.0240060752073818       1.0683092026262337       1.1108810129238806       1.1518624693484003       1.191273523595976        1.2291702419420034       1.2656506897453113       1.3007635540335873       1.33457464695628         1.3671664349370916       1.3986008089140696       1.4289433114408956       1.4582248716634967       1.4865191817845278
-4.018405622993397        6.432086297708857        1.7897879459335233E-9    0.025390488683112358     0.0657789246197671       0.11407064564903178      0.17119690845896315      0.23461572196715189      0.3019537415684621       0.37135965939833665      0.4410996281015383       0.5105128591477044       0.5787044564693103       0.6446779330503577       0.7084476580409981       0.7701766094895744       0.8298696940033535       0.8875425566603584       0.9432350896607916       0.9969500007680491       1.0487802910160287       1.0986958764378236       1.1468335028878212       1.1932125251395382       1.2378880097890226       1.28096388223903         1.3224866245830904       1.3625234140719635       1.4011697777034922       1.4384862178442754       1.4745420601607178       1.509377984095895        1.5430700600050382
-4.101291120697076        6.400819248069897        5.74274336762759E-10     0.018712938492849943     0.05437579217074772      0.09893693929452373      0.15290024501423746      0.2138210587687506       0.2792721437748376       0.34730935438094196      0.41609100127968324      0.48487534319537         0.5526805583365607       0.618401452737846        0.6820499028387738       0.7437776456950846       0.8035549128717189       0.8614003507710138       0.9173192730446899       0.9713234565865178       1.0234749366944502       1.0737554682853505       1.122283673945633        1.1690763433125737       1.2141820301706565       1.2577010761902885       1.2996729360136083       1.3401597580732385       1.3792625410036548       1.4170342860448668       1.4535416696899086       1.4888305029567002       1.522972375067443
-4.195355174334001        6.363934243298549        1.1428264202885598E-10   0.012705516218127029     0.04290193548944296      0.08298786260261486      0.13311269551003158      0.1909523835952243       0.2540317650674497       0.3203058625479614       0.3878126456120263       0.4557153492791374       0.522931473001602        0.5882292032556751       0.6516173185059495       0.713232845124039        0.773003681454719        0.8309523249390747       0.8870422807757697       0.9412963392115102       0.9937393039983213       1.0443671588541592       1.0932766510797098       1.1404814741218543       1.1860223075519067       1.2299949977918612       1.2724305315858755       1.3133849262139636       1.352965523940387        1.3912162576931022       1.4282005076298583       1.4639701220646175       1.4985911963018
-4.411942221063656        6.375649693045237        8.749188225620232E-12    0.003817964850448146     0.022711157538555776     0.05564880212578969      0.10063451491798879      0.1544858275017542       0.21435205890138764      0.27803859713311696      0.34345789243618546      0.4097281313349277       0.4757040709781007       0.5400425934767027       0.6027349642790103       0.6639042942457136       0.723431773449306        0.7813366870661076       0.8375201606443899       0.8920204633701391       0.9448027022092976       0.9958854832638014       1.0453275915475484       1.093137347390506        1.139341602484271        1.1840262871846396       1.227207873049602        1.268930893700756        1.3093094383572448       1.3483716639317296       1.386173789013217        1.4227762223363773       1.4582341959298495
-4.5266746971729965       6.4100230858568          1.3958197207561971E-11   0.0018288876520029915    0.016281165295768563     0.04640291702222509      0.08952145845893679      0.14186299880003062      0.20036578834181434      0.26279132643656183      0.3270372056186967       0.39224676729212316      0.4572911976347524       0.5208253121583526       0.5828299681094472       0.6434259290819819       0.7024854366210576       0.7600224746471193       0.8159160122572097       0.8702091775214859       0.9228430947939369       0.9738453317341957       1.0232575155271428       1.0710855380130775       1.1173498998580258       1.1621307360826134       1.2054380695843407       1.2473107278488484       1.2878633050512285       1.3271167895805698       1.3651232836078742       1.401945796710774        1.4376338629359227
-4.308910847059069        6.446990026446678        2.980379291084692E-11    0.0059955578570174825    0.03051670879303676      0.07046092354851397      0.12218341410977614      0.1817705694222721       0.24623082179282538      0.31348578606066657      0.38162119650085297      0.4499343693753523       0.5174581354189053       0.5830623992515392       0.6467381263145805       0.7086401346886491       0.7687256030037761       0.8270037689189246       0.8834439769842212       0.9380661417054054       0.9908944502670255       1.0419249115263256       1.091250744270441        1.1388851425265012       1.184867368249708        1.2292906289387524       1.2721847083056075       1.313603842149549        1.3536521727076665       1.3923721854207454       1.429825348956485        1.466062772170571        1.5011483629251303
-5.29786753984227         6.651607793177967        8.341859871020396E-11    8.280935011073568E-5     0.00401064732322566      0.019789382948926255     0.04796964992518507      0.08527110252523896      0.12893025027758118      0.176935519455218        0.22743252507222253      0.2796723325241705       0.33266460002363757      0.38516438918228785      0.437125827385004        0.4886014519517942       0.5393899117786943       0.5894864412829599       0.6386419128417651       0.686925346132889        0.7341296440468684       0.7803368181169249       0.8254682859446244       0.8695129251121726       0.9124458751816019       0.9542954427173026       0.9950274258279171       1.0346365723024584       1.073223136403244        1.110757024657543        1.147254891061416        1.1827883001671842       1.2173609774039893
-5.097795791151835        6.610374767013631        2.0631302019171107E-10   1.3956176173717224E-4    0.005679731441556659     0.025605074406123907     0.05907447464313332      0.10191243657973774      0.15096801913453292      0.2040892794231053       0.2593263459340572       0.31595820215728265      0.37299557890146556      0.429201361776341        0.4845303464276744       0.5390721870497935       0.5926694788701176       0.6453145307673621       0.6968039519870041       0.7471961857724834       0.7963312653871438       0.8442737916241413       0.8909819151366051       0.9364497126398099       0.9806661731422254       1.0236752878916933       1.065456381991768        1.1060175503250038       1.1454623441897398       1.183776383470217        1.2209868504049763       1.257162105872473        1.2923196366931347
-4.903417693887922        6.5756312538464945       1.8166521021338095E-10   2.573434672793842E-4     0.008068027904174699     0.032736084179897686     0.07166023091284014      0.11992979137597347      0.17411821325434643      0.2319986835923765       0.2915775517265553       0.3521703914740056       0.4128070392212804       0.47228247801449547      0.5305541422536112       0.5877438494169019       0.6437382205604162       0.6985281710162621       0.751959477770535        0.8040790975757292       0.8547772220309479       0.9040998061946608       0.9520423426339369       0.998604193374457        1.0437883237845342       1.0876533378839974       1.130192425318498        1.1714267685391766       1.2114612240382112       1.25029727340205         1.287972051774003        1.3245497487879705       1.3600611296683274
-4.723494566626705        6.541444487537278        9.993465499228205E-11    5.51553899993144E-4      0.01138418077159799      0.040732357970288624     0.08441264572468267      0.13719503139061062      0.19555907565162475      0.25726982542281723      0.32033193075275573      0.38408264762704786      0.44756839436383006      0.5096168263408153       0.570190656645788        0.6294323275625296       0.6872610049655203       0.7436695549426466       0.7985465925633339       0.8519293723232352       0.9037531155923652       0.9540470131959174       1.0028397057717695       1.0501352470666472       1.0959489604242574       1.14035178944925         1.1833492849938978       1.2249740383612393       1.2653313366266836       1.3044366550372344       1.3423356691304569       1.3790885557030756       1.4147375760038143
-4.588937365274113        6.503594610810316        3.50501680600131E-11     0.001138953154379649     0.014945401871085662     0.047296748187109536     0.09352840989528415      0.14863232787532338      0.2091777306101104       0.27295036874816375      0.3379551170747495       0.40350876142430503      0.46864171773385055      0.5321778489814268       0.594087098585726        0.654517088344387        0.7133962377817031       0.7707228593006666       0.8264084021477887       0.8804855713385967       0.9329162963417904       0.9837198896495176       1.032945628699466        1.0806004881355866       1.1267075072811235       1.1713456018941093       1.214527993796557        1.2562945153017773       1.2967515908502836       1.3359233737888732       1.373861125809202        1.410622933147509        1.4462584506717835
-5.348400419382077        6.843693331898244        2.0706358979525605E-10   2.3207043026574566E-4    0.007645987231221218     0.03125414999015927      0.0682190507926227       0.11345222908796744      0.1635348954338496       0.21640302759847538      0.27030590111180947      0.324816852515693        0.3792208023330383       0.43262474018740776      0.48498858625068325      0.5364673720621694       0.5870456793603003       0.6366841457435791       0.6852787597398305       0.7328547813500449       0.7793102828231459       0.8246863702469224       0.8689555310869516       0.9121138712663344       0.954154559393971        0.9951118028885079       1.0349715598314244       1.0737408873216017       1.1114938043239349       1.1482216019166207       1.1839448416611038       1.2187143050726943       1.252543438492696
-5.612127832671949        7.3331814508205015       1.9843273571186645E-9    0.0012261341823147003    0.021353795987359644     0.06530118605145123      0.12129495339729017      0.18208567612077808      0.24384912262859548      0.3048704104971646       0.36391343436207463      0.4211565979985825       0.4764710630951013       0.5297470789235522       0.5809787868050699       0.6304873610583792       0.6786130017285185       0.7252736253907556       0.7706938440118981       0.8148038031138257       0.8577570525318602       0.8994953447001827       0.9401154355426894       0.9796310197267756       1.0180787134623885       1.055501600093491        1.0919351595532365       1.1274146515017482       1.161944723817524        1.195567843635793        1.2283116363983684       1.2601729527695626       1.2911866640433056
-5.39539253250799         7.022119389884065        8.024394109342729E-10    5.803446310492069E-4     0.013510060499497998     0.04698977730014469      0.09379744982839001      0.14745218604289353      0.2041728271715528       0.26200152141685223      0.3194001532704665       0.37624854382126566      0.4321181142947253       0.4864850250788147       0.5393189537929627       0.59085741260664         0.6412537185680467       0.6904435776303339       0.7384687531268982       0.7853120424760861       0.8309836692669396       0.8754812334252594       0.9188334112299588       0.9610442614723347       1.002126779579002        1.0421215438768154       1.0810367034710715       1.1188929363210087       1.15573674290669         1.1915827213329278       1.2264560701623803       1.2603856632840325       1.2933958339132288
-5.4271862417966155       7.17296710969774         2.469394821517093E-9     0.0012299725239242642    0.021432544020968485     0.06566118052708007      0.12221627433798794      0.18383804903875525      0.2466926926573387       0.30905879966090793      0.3696884288280922       0.4287217216149451       0.4859972227926535       0.5413348933996632       0.5947154734548188       0.6464299997004433       0.6967636372056689       0.7456385422376166       0.7932233039040625       0.8394652052397112       0.884478255394601        0.9282199143441258       0.9707726748395257       1.0121482127632195       1.0523785245515065       1.0915104370474695       1.1295733409818451       1.166601117684369        1.202615456406139        1.2376531090743732       1.271744151929058        1.3048975270653058       1.3371482867099618
-5.475666530300298        7.288878952577889        5.777213017051198E-9     0.001882433252696381     0.02774397721788563      0.07923213966327203      0.1418895332216791       0.20825757154745378      0.27460933287081957      0.339432748689105        0.40170329522872994      0.4617170403475594       0.519483310590611        0.5750464060947159       0.6283970395101232       0.6798534274487759       0.7297795445823708       0.7780926926106208       0.8250443346585362       0.8705589501129642       0.9148201197923191       0.957758369533266        0.9994918657854083       1.0400373336252013       1.0794392864540934       1.1177476762667107       1.155006060902548        1.1912567186906595       1.2265034788520086       1.260797672471638        1.294172054248721        1.326621481237103        1.3581876310512786
-5.611344708941255        7.468851795645582        1.1222155249057287E-8    0.002448444222312968     0.032482887803484635     0.08885683512997933      0.155343008190393        0.22445410124607126      0.2925818419974742       0.3583709986049588       0.42095708602417226      0.48074661105048316      0.5378702638937952       0.5925478874085234       0.6447844838697403       0.6949289065284172       0.7434210965821352       0.7901763823712101       0.8355320050537841       0.8793887961337302       0.9220021495657501       0.9632747015135913       1.0033601212764995       1.0422801589433306       1.0800916545272294       1.116845978096068        1.1526009307335159       1.1874064810381422       1.2212453808960728       1.2541834249295813       1.2862548089345116       1.317437652205652        1.3477793536248448
-5.645643683243591        7.607200709108675        1.9259807610584008E-8    0.003927790396210252     0.04305558138067555      0.10934817317809854      0.1836501450798235       0.25867743737466015      0.3311505579937428       0.4000502021325007       0.46483587654543196      0.5260755033719073       0.5840966977953023       0.6393738762427718       0.6919232518295325       0.7421064559026133       0.7904323131544871       0.8368186255142752       0.8816896988528103       0.9249243409937965       0.9668594422938667       1.0073663429729285       1.0466443327285548       1.0847216186824775       1.1216711890553945       1.157550242672101        1.1924345419534446       1.2263855665225185       1.2593674482855735       1.291464587166594        1.3227160021650635       1.353083941020274        1.382625498352182
-5.737369636943454        7.743587662845126        4.492628989374439E-8     0.004274172004084657     0.045233433062248064     0.11338501494040913      0.18906574781411914      0.265035936196919        0.3380743157209389       0.40721934514850217      0.4719862369211931       0.5329763964386244       0.5905557941891121       0.6452596509427447       0.6971111826818538       0.7464859795475073       0.7939241376337107       0.8393455728777336       0.8832162748592493       0.9254045441529719       0.9662864496422179       1.0057182932004964       1.0439213990088787       1.08092709291207         1.1168161425932839       1.1516483018293882       1.1855080304513204       1.2184622220104335       1.250464960640959        1.2816097006176854       1.3119373847167852       1.34140088799822         1.3700618885837876
-2.944917942757697        5.599811219794939        1.7273462228602557E-5    0.1663268429968325       0.2203168810550582       0.2674526087338755       0.3233625640684295       0.38715122520184764      0.4563135623451771       0.5282489657937208       0.6005054634550723       0.6722007034473284       0.7421108656783229       0.8090262923002962       0.8730328103329013       0.934448525696476        0.9934545285980532       1.0500553785227476       1.1044757302332016       1.1566652453008706       1.2068624332614895       1.254981473935374        1.3012426937489752       1.3456772773265222       1.3883705329950629       1.429445587303891        1.4689811039105272       1.5070679310920407       1.5437743422884278       1.5791965009713522       1.613415233564956        1.6464376752972503       1.6783620030186956
-3.335570977206681        4.678379886556085        1.524443623266519E-7     0.04046020116673638      0.17858967283206068      0.32618005191517635      0.4611422863850748       0.5838072343834612       0.6956009754829465       0.7983410187507127       0.8938225453802999       0.9829689479626633       1.0668938949123314       1.146996020430137        1.2233195812325128       1.2959405706644116       1.3652341758026412       1.4312333522303993       1.494454746962855        1.5547845902130337       1.6127800690203633       1.6682324562452098       1.7215325024951402       1.7727355139404612       1.8219855907075215       1.8694077411918448       1.9151494199408623       1.9593382689579821       2.001954700540773        2.0431610215956084       2.083049237655754        2.1215758910754476       2.158864881888657
-3.268209111084075        4.132187119110634        3.5246057274666835E-5    0.3653116554007394       0.6679831532618916       0.8822138785433431       1.0488315228714897       1.184701155716571        1.3002898192626555       1.4013993811380063       1.493012538230617        1.5764440947778933       1.6538090114507182       1.7278429047113748       1.7987016117889778       1.8660412374963566       1.9300763308313884       1.9909379255832107       2.049165805042476        2.1046511460253385       2.158019755913287        2.2090353854709437       2.2581095872450274       2.3053006116766075       2.3507574456460545       2.394575621408876        2.436913517834166        2.4778934289741135       2.5174505421166167       2.5557512051805173       2.59287529574933         2.628763887003643        2.663529537711325
-3.2719794494607144       4.494445855586809        1.475345114051598E-6     0.08514181801761868      0.2714280280607518       0.44393082203796874      0.5927500980742645       0.7232040856500616       0.8393817033284466       0.9444074586386547       1.0411539039746183       1.1307303934553101       1.214630919031516        1.2947454663837965       1.3711502526843509       1.443797610979255        1.5130333265509377       1.5789203053235914       1.6420055621744127       1.702171046654714        1.7600171624510652       1.8153182605014593       1.8684843793267658       1.9195735550754327       1.9687360162594307       2.0160901664778597       2.061791825886511        2.1059705694009825       2.148589286433207        2.189816797625569        2.229743367601497        2.2683179191009804       2.305663995375873
-3.2294209201897566       4.330095485375535        1.0227367764724961E-5    0.15897658394029582      0.39322252315527884      0.5857853599061794       0.7443107873334991       0.8790928281048681       0.9968616827511798       1.1019068532910705       1.198030389702019        1.2864499106954679       1.3689467711961567       1.4477959407605507       1.5231065703623694       1.594707167824115        1.6628944086907256       1.7277605169275678       1.789858129819272        1.8490709755902768       1.9060186410295794       1.960467773614383        2.012834083569445        2.063176409806445        2.1116462735520005       2.158353526891826        2.2034570123292756       2.247084691409837        2.289186717426087        2.3299329164765834       2.369410079012097        2.4075630736466995       2.4445121060082786
-2.9878218098515252       5.51491941405773         1.8669715839279878E-5    0.1357276894045736       0.19099565850582909      0.2412334938316489       0.3006530552371513       0.36782712057776906      0.4400795065309416       0.5148075966944249       0.5895861430196526       0.6635900897955702       0.7356462899154373       0.8045995298440364       0.8705322835720096       0.9337754765159697       0.9945331114341723       1.0528054630403476       1.1088350221961552       1.1625666092125637       1.2142539961199021       1.2638055498311223       1.311450864577662        1.3572224367329608       1.4012089562744439       1.4435360461481632       1.4842859072012624       1.5235522024658101       1.5614014719444296       1.5979337647254448       1.6332316909017794       1.6673007950049767       1.7002418320409856
-2.9432941201165175       5.544827755540688        1.9811368545615305E-5    0.13925455399025785      0.19404842819265133      0.2431552185484657       0.30152523746023513      0.3679612852651744       0.4397906106975062       0.5143399888139171       0.5891047719156531       0.6632094176765156       0.7354239851357218       0.8045340070436352       0.8706253529652929       0.9340308362160762       0.9949473423023169       1.053376867971277        1.1095572154450526       1.1634345320757224       1.2152588143713592       1.2649399529109966       1.3127065386067152       1.3585909258238544       1.4026815355143525       1.4451049798731164       1.4859429696427384       1.5252893244720338       1.5632127918981187       1.5998130947420937       1.6351733685629242       1.6693000891337026       1.7022944413874888
-3.0553195784280143       5.3940675265152604       3.887194180306934E-6     0.0948935444501476       0.15125046973481962      0.20750541776618106      0.27343947640266014      0.3465469265266417       0.42390752436828555      0.5030238737674515       0.5816179128770015       0.6590000755593125       0.7341352403662409       0.8060113954097725       0.8747013505901108       0.9405474940992684       1.003788376103503        1.0644187937318923       1.1227102718702417       1.1786002991787223       1.2323698801556493       1.2839169945932916       1.3334875428392454       1.381116329206643        1.426897917289017        1.4709613337554863       1.513395087030023        1.5542974601502522       1.5937307325649592       1.6318016642757522       1.6685955309249623       1.7041146365918607       1.738463792386611
-2.985081542355735        5.4362995915115695       1.6281676296427124E-6    0.10241743117999136      0.15778932004389912      0.21119174706763788      0.27453363420016497      0.3457646206865856       0.42193961887320347      0.5003899858859625       0.5786569336892038       0.6559514196736055       0.7311211738579025       0.803033506596012        0.8717685209382479       0.9376770002412126       1.000988374028018        1.0616987565717106       1.120071726802596        1.1760465197733463       1.2298955558707123       1.281520186710399        1.331162641327403        1.378857204403573        1.4246972660163726       1.4688130188831845       1.5112913868499722       1.5522302989283103       1.5916958198864568       1.6297933811003789       1.6666086879971316       1.702145750504091        1.7365095090698917
-3.0351292402040677       5.3008918753145995       1.896148778399646E-7     0.06465525945165385      0.11997082873975966      0.18068301500211328      0.25195080233869094      0.33033477364242025      0.4125794641801092       0.4961654342991832       0.5788340079614702       0.6599722474709785       0.7386091828100741       0.8138006682440321       0.8856144709381891       0.9544150603199247       1.0204759772720484       1.0837867020797611       1.144648669384262        1.2029914931050092       1.259122831481295        1.3129305587562718       1.3646774498853997       1.414400697584844        1.4622010532596887       1.50821248575142         1.5525299101546262       1.5952568837625092       1.6364532150306224       1.6762327618175552       1.714684264111126        1.7518071165186484       1.7877110951967474
-3.0396172287988845       5.208412560173521        1.6935240085235688E-8    0.0443430388700525       0.09928284098264716      0.1656777873875843       0.2429606571433203       0.3267100161845902       0.41346517759436097      0.5008363718469936       0.5867283869522709       0.6706613654328731       0.7518040026898375       0.829359236586693        0.903386365710424        0.9742589347614682       1.042283734261364        1.1074459197588045       1.1700769319646023       1.2300987628690976       1.2878470200021486       1.3431988711075349       1.3964331350649049       1.4475892754199153       1.4967737724324313       1.5441232910396445       1.5897390080473246       1.6337287845013269       1.6761471541986925       1.7171145339660205       1.7567218851675916       1.7949647516829808       1.8319565607085468
-3.1850839860536624       4.938930677579174        5.225372253641863E-9     0.018134324357066616     0.09161216496765544      0.190161622930273        0.293563776088345        0.39653349729353476      0.4966578928729798       0.5931255739597739       0.6853832809119371       0.7736435027063838       0.8579521534324881       0.9384640121117451       1.015209582228258        1.0884750630848865       1.1586314995434261       1.2256720377219155       1.290021709845097        1.3515827916076208       1.4107957107905393       1.467497116927429        1.5220205115449217       1.574413097876672        1.6248000303434549       1.6733161136985317       1.7200848067972496       1.7652248891073419       1.8087589437695344       1.850828399460307        1.8915264352952672       1.9308308263249554       1.9688619232924336
-3.1711195938235575       4.772235741812844        4.5679798009376236E-8    0.019697690778779916     0.11614754970022512      0.23624058502222336      0.35484125903384417      0.46830650692222386      0.5755489811579952       0.6767940652802188       0.7724303505350266       0.8629892963072461       0.9489714815856015       1.031057999466474        1.1092823902215458       1.1838589221342053       1.2551781098964538       1.3232465203800503       1.3885415016069054       1.450954483881478        1.5109852512022268       1.568447431164264        1.6237043196097876       1.6768073368087377       1.7278917030670458       1.7770897966382269       1.8245373371774136       1.870358602676413        1.9145573475986828       1.9572862269295952       1.998639044287905        2.0385835935398053       2.077243347016763
-3.0490272333443382       5.107215159261249        3.333321037312629E-9     0.02905629347609866      0.08519300342620749      0.1593105955387328       0.24399036154098286      0.33389616275951206      0.42550768140904616      0.5167060847438264       0.6056903795378261       0.6921613500270504       0.7754930239474901       0.8551074857394684       0.9310541258358168       1.0037046656059985       1.0733995691880491       1.140121184255863        1.2042347639707274       1.2656540368867146       1.3247475202519985       1.3813797119679307       1.43584737228303         1.4881925041335082       1.5385278836502236       1.5869917567826268       1.6336924246091427       1.678742063153117        1.7221873545514719       1.7641558952157472       1.8047403988711948       1.8439314062100183       1.881845687368206
-3.064027033243616        4.994159899225464        2.244911087174261E-9     0.018819064704618776     0.07992354102470008      0.16498476937718068      0.2590171108248079       0.3561457613493475       0.4530797520893532       0.5481787689053729       0.6401195762278108       0.7288366711329548       0.8139908932297363       0.8953163545611146       0.9728527852181567       1.0469519501388367       1.117985091545861        1.185935197414371        1.2512054100053136       1.3137007494309136       1.3738290079422344       1.4314395052078386       1.4868495430816393       1.5401040319234192       1.5913228301268416       1.6406443579981806       1.6881852125991872       1.7340619567431175       1.7783102348444892       1.8210656617714693       1.8624221719556828       1.90236392288082         1.9410106957138915
-2.9051005499744904       5.572013318060764        2.295984429611011E-5     0.14072137670682205      0.1952187170177402       0.24363011551588482      0.3013624157313387       0.3673820429383945       0.43902301087429557      0.5135642533155084       0.5884449188303791       0.6627504174334581       0.7352080040144919       0.804557816754077        0.8708880423995197       0.9345318032111161       0.9956790811532337       1.054333714653361        1.1107293312818638       1.1648134011219369       1.2168331729573154       1.2666996726673325       1.3146411583351854       1.360689937218185        1.4049343952624918       1.4475021765879819       1.488474769471516        1.5279463115465641       1.5659875153524123       1.6026980339082493       1.6381616075396164       1.6723855331839874       1.7054715495906225
-3.050583246613992        3.920719587999529        4.987123460336409E-5     0.40462393473659775      0.7140208204235976       0.928254212507477        1.0935015066286575       1.22773288741058         1.341968745579909        1.4421516591566643       1.5333299969137666       1.6167298947983249       1.6944111664806285       1.7690378478484239       1.8407661447160453       1.9091997194427346       1.9744803500724575       2.036748285318386        2.0964770913330737       2.15357573191236         2.2086125414060334       2.261373116435185        2.3122334567860148       2.3612467808228907       2.408549093779793        2.454226233229125        2.4984230188734564       2.541250982448819        2.5826527652099784       2.622779663776767        2.6617051418294118       2.6993799133701133       2.7359063432145967
-2.9032519819196896       3.7255500995112096       7.715125460444715E-5     0.41676493047997315      0.7279843852064447       0.9416775681422445       1.1056192883181704       1.238319647999148        1.3511225163404224       1.450116387345666        1.5404555244571334       1.6233384797026602       1.700826452238608        1.775557039286278        1.8476763727974048       1.9167377823701877       1.9828152699204544       2.046054260237945        2.1068592284314795       2.1651579599805033       2.221459964365451        2.275573240212548        2.3278380346786136       2.3783025057622176       2.427089595180519        2.474275275957995        2.5199907422208905       2.5643366409532278       2.607262676122962        2.6489050339076194       2.689330581678117        2.728499303692814        2.7665032327109853
-2.9352518242670396       3.871901093152696        1.057984909871234E-5     0.3257424872911582       0.6181789268335152       0.8276742769244667       0.9912072516559128       1.125459414064545        1.240612249226507        1.3422720136996287       1.4352182553734971       1.520636114344579        1.6004946213205749       1.677324705851189        1.75126763989776         1.8219519653958833       1.889514093928905        1.9540858824950569       2.0161162572843456       2.0755195075948065       2.1328369576908224       2.187864583586597        2.2409633717614805       2.292184415622157        2.3416584979975252       2.3894707299475044       2.4357599188403167       2.4806341656604647       2.5240431533847887       2.566132282161245        2.606973860326835        2.6465240698664414       2.6848825608053777
-2.6739064476670373       3.7202460665263004       1.3415264618471755E-5    0.1813065140743306       0.42371688666270196      0.6151899312491441       0.7703034277788473       0.9014778115531964       1.0163942177018759       1.1196185982662694       1.2151042496546565       1.3039158860930256       1.3877479872633314       1.468723939960739        1.546937309620735        1.6220900654939288       1.6942979489334788       1.763665234116839        1.8305562637358415       1.8949038202377544       1.9571574297543066       2.0171482434916292       2.075184705802224        2.131310473370327        2.18563786498452         2.238247020488991        2.2892559125195553       2.338759740153329        2.3867288633614265       2.4332878743075774       2.4785035480556927       2.522348615316418        2.564911993685035
-2.4977966032046015       3.4012138024178977       9.212478227801509E-6     0.14580204581603565      0.3694613846492177       0.552487002240552        0.7021435486216626       0.8293433671050198       0.9411780683369154       1.0421128837560854       1.1360405411111876       1.2239924220019114       1.3076233274942257       1.388910327474868        1.4679025677750948       1.544248037055242        1.6179484789640828       1.6891099606035185       1.757965558877188        1.8244844390721031       1.8890070781469945       1.9514064111050773       2.011928441513987        2.0706079882964428       2.1275347698369056       2.182774482385778        2.23642106502148         2.2885516503391226       2.3391524332696823       2.388321957476679        2.4361167861674673       2.482526553442072        2.5276235808155776
-2.5904924677758356       3.5696373653437856       4.0618812634773415E-6    0.1719491654908845       0.4097940930826363       0.599019737145944        0.752358706275689        0.8819731380296613       0.9955059867109276       1.0975783914936257       1.1921969550423634       1.280421634941302        1.3639546384640875       1.444886342537531        1.5232925646154858       1.598839234565187        1.6715849378188488       1.741636856721828        1.8092978962354511       1.874518069113716        1.9376967390166782       1.9986842448787192       2.057759815575426        2.114962972682577        2.1703953976179924       2.2241296567259163       2.2762725469486607       2.3269105425044305       2.3760204448714908       2.4237145504678987       2.4700544822449206       2.5150206325822957       2.5586937499865825
-2.291723072761113        3.4145264857894393       4.3686130907985625E-7    0.049853130373028805     0.19279986506419242      0.3361449213167264       0.46459887303154196      0.5810255242071986       0.688072019975915        0.7880023064167071       0.8828793925645594       0.9733840494647527       1.0604978778093683       1.145328119459992        1.2278690951199973       1.307962453613701        1.3856343442244057       1.4609400131025383       1.5340307899281953       1.6048889195815714       1.6737453130912272       1.740514929099146        1.8053816638303724       1.8683715456409582       1.9295529369152018       1.988991748319421        2.0467567730052747       2.1029118077213407       2.1574732700805037       2.2105161121422348       2.2620926957227314       2.312212173573942        2.3609370809890198
